,Unnamed: 0,Year,Make,Model,Price_x,Mileage,Location,TO_distance,Location_Region,loc,point,latitude,longitude,altitude,Location_Dist,Price_y
148,150,2015,Volvo,XC70,29995.0,70864.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
149,151,2019,Mazda,Mazda3,29650.0,8780.0,Scarborough,13,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 13",23342.97272727273
150,152,2017,Jeep,Compass,28833.0,16067.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
151,153,2014,Audi,TT,22950.0,171000.0,Toronto,19,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 19",32234.972459639128
153,155,2015,Hyundai,Santa,17995.0,121174.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
155,157,2017,Mercedes-Benz,C-Class,45995.0,78268.0,Oakville,35,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 35",37314.167272727274
156,158,2016,Land,Rover,54888.0,65674.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
157,159,2020,Honda,Accord,34076.0,13004.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
161,163,2017,Volvo,XC60,27998.0,33000.0,Guelph,74,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 74",25796.0564516129
162,164,2020,Kia,Sedona,26519.0,22675.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
163,165,2019,Nissan,Rogue,23661.0,29170.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
164,166,2015,Ram,Promaster,15995.0,107521.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
165,167,2012,Honda,Civic,8199.0,164824.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
167,169,2020,BMW,X3,56900.0,4813.0,Hamilton,64,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 64",26965.2421875
169,171,2019,Volkswagen,Golf,38284.0,250.0,Whitby,46,"Whitby, Ontario","Whitby, Durham Region, Golden Horseshoe, Ontario, L1N 6A3, Canada","(43.899871, -78.940201, 0.0)",43.899871000000005,-78.940201,0.0,"Whitby, 46",41267.613333333335
170,172,2016,Subaru,Impreza,25795.0,68003.0,Milton,45,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 45",25693.14893617021
172,174,2018,Hyundai,Sonata,34000.0,11000.0,Guelph,77,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 77",25796.0564516129
173,175,2017,Lexus,NX,28999.0,69392.0,Toronto,18,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 18",32234.972459639128
175,177,2018,Dodge,Grand,19995.0,54201.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
176,178,2017,Subaru,Forester,19888.0,75120.0,North York,17,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 17",42238.37160120846
177,179,2019,Nissan,Sentra,16988.0,31973.0,Mississauga,30,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 30",29603.69920318725
178,180,2018,GMC,Terrain,31988.0,53654.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
179,181,2018,Acura,TLX,28499.0,14936.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
180,182,2019,Acura,RDX,45990.0,18743.0,Etobicoke,15,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 15",30464.85496183206
181,183,2017,Ford,Explorer,29272.0,82029.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
183,185,2016,Toyota,Corolla,16599.0,88430.0,Burlington,48,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 48",34201.60144927536
186,188,2016,Hyundai,Santa,22399.0,78880.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
188,190,2015,Volkswagen,Passat,16985.0,107017.0,Toronto,11,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 11",32234.972459639128
189,191,2015,Volkswagen,Passat,13850.0,100043.0,Milton,43,"Milton, Ontario","Milton, Halton Region, Golden Horseshoe, Ontario, Canada","(43.513671, -79.882817, 0.0)",43.513671,-79.882817,0.0,"Milton, 43",25693.14893617021
191,193,2017,Mazda,CX-9,25985.0,78212.0,Markham,27,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 27",33321.608695652176
193,195,2017,Porsche,Macan,44910.0,46611.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
194,196,2011,Hyundai,Sonata,11995.0,151014.0,Scarborough,14,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 14",23342.97272727273
195,197,2019,Lincoln,Continental,59998.0,14882.0,Brampton,30,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 30",31978.789743589743
196,198,2016,Volvo,XC90,39888.0,55720.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
197,199,2019,Ford,Escape,31495.0,23856.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
199,201,2018,Hyundai,Santa,20995.0,72642.0,Brampton,35,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 35",31978.789743589743
202,204,2018,Chevrolet,Malibu,18495.0,57769.0,Richmond Hill,25,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 25",31169.36170212766
203,205,2020,Audi,Q5,54958.0,9758.0,Etobicoke,14,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 14",30464.85496183206
204,206,2020,Ford,Mustang,35788.0,5349.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
205,207,2020,Nissan,NV200,27999.0,6439.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
209,211,2019,Hyundai,Tucson,24595.0,27709.0,Etobicoke,18,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 18",30464.85496183206
210,212,2017,Hyundai,Sonata,20899.0,57000.0,Guelph,74,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 74",25796.0564516129
211,213,2015,Mitsubishi,RVR,13485.0,88933.0,Markham,27,"Markham, Ontario","Markham, York Region, Golden Horseshoe, Ontario, Canada","(43.854336, -79.326782, 0.0)",43.854335999999996,-79.326782,0.0,"Markham, 27",33321.608695652176
212,214,2017,Hyundai,Elantra,13379.0,71148.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
213,215,2014,Kia,Rio,11999.0,76245.0,Stoney Creek,56,"Stoney Creek, Ontario","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3P1, Canada","(43.2167722, -79.7567508, 0.0)",43.2167722,-79.75675079999999,0.0,"Stoney Creek, 56",24200.35135135135
215,217,2017,Toyota,Prius,20900.0,88100.0,Toronto,10,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 10",32234.972459639128
216,218,2013,BMW,M5,37910.0,101675.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
217,219,2020,Honda,Accord,34076.0,13004.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
218,220,2019,Hyundai,Elantra,15988.0,46511.0,Mississauga,29,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 29",29603.69920318725
219,221,2016,Subaru,Outback,21821.0,83367.0,Mississauga,26,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 26",29603.69920318725
220,222,2015,Hyundai,Genesis,22995.0,53726.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
221,223,2013,Ford,Fiesta,9299.0,69500.0,Orangeville,67,"Orangeville, Ontario","Orangeville, Dufferin County, Central Ontario, Ontario, Canada","(43.9193171, -80.0973754, 0.0)",43.9193171,-80.0973754,0.0,"Orangeville, 67",44988.17647058824
223,225,2012,Honda,Civic,8199.0,164824.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
224,226,2011,Volkswagen,Golf,5800.0,141000.0,Guelph,72,"Guelph, Ontario","Guelph, Southwestern Ontario, Ontario, N1H 4E7, Canada","(43.5460516, -80.2493276, 0.0)",43.5460516,-80.2493276,0.0,"Guelph, 72",25796.0564516129
227,229,2018,Ford,F-250,37800.0,14558.0,Richmond Hill,22,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 22",31169.36170212766
228,230,2015,Maserati,Quattroporte,49888.0,66480.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
229,231,2016,Mercedes-Benz,C-Class,28995.0,78464.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
230,232,2017,Lexus,NX,34900.0,38400.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
232,234,2018,Dodge,Grand,26950.0,13050.0,Grimsby,52,"Grimsby, Ontario","Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada","(43.1932094, -79.5606922, 0.0)",43.1932094,-79.5606922,0.0,"Grimsby, 52",28847.45
234,236,2017,Kia,Sportage,21988.0,28127.0,Grimsby,53,"Grimsby, Ontario","Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada","(43.1932094, -79.5606922, 0.0)",43.1932094,-79.5606922,0.0,"Grimsby, 53",28847.45
235,237,2019,Honda,Civic,18695.0,20898.0,Mississauga,20,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 20",29603.69920318725
236,238,2016,Subaru,Outback,17950.0,105000.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
238,240,2017,BMW,X5,39980.0,79382.0,Thornhill,17,"Thornhill, Ontario","Thornhill, Vaughan, York Region, Golden Horseshoe, Ontario, L4J 4E5, Canada","(43.8161477, -79.4245925, 0.0)",43.8161477,-79.4245925,0.0,"Thornhill, 17",44930.72727272727
239,241,2016,Honda,Odyssey,20495.0,83512.0,Mississauga,21,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 21",29603.69920318725
240,242,2016,Lexus,LS,45910.0,95256.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
241,243,2020,Jeep,WRANGLER,43450.0,501.0,Grimsby,52,"Grimsby, Ontario","Grimsby, Niagara Region, Golden Horseshoe, Ontario, Canada","(43.1932094, -79.5606922, 0.0)",43.1932094,-79.5606922,0.0,"Grimsby, 52",28847.45
242,244,2019,Nissan,370Z,45000.0,9888.0,Toronto,1,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 1",32234.972459639128
244,246,2017,BMW,X3,23910.0,108593.0,Vaughan,21,"Vaughan, Ontario","Vaughan, York Region, Golden Horseshoe, Ontario, Canada","(43.7941544, -79.5268023, 0.0)",43.7941544,-79.52680229999999,0.0,"Vaughan, 21",35577.231292517004
245,247,2019,Ford,Fusion,22999.0,18600.0,Richmond Hill,25,"Richmond Hill, Ontario","Richmond Hill, York Region, Golden Horseshoe, Ontario, Canada","(43.880078, -79.439392, 0.0)",43.880078000000005,-79.439392,0.0,"Richmond Hill, 25",31169.36170212766
246,248,2020,Hyundai,Elantra,22895.0,23360.0,Mississauga,27,"Mississauga, Ontario","Mississauga, Peel Region, Golden Horseshoe, Ontario, Canada","(43.590338, -79.645729, 0.0)",43.590338,-79.645729,0.0,"Mississauga, 27",29603.69920318725
247,249,2017,BMW,X1,22800.0,69052.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
248,250,2018,Kia,Forte,18950.0,53395.0,Georgetown,41,"Georgetown, Ontario","Georgetown, Halton Region, Golden Horseshoe, Ontario, L7G 4A9, Canada","(43.6502652, -79.9036058, 0.0)",43.6502652,-79.9036058,0.0,"Georgetown, 41",23929.277777777777
249,251,2017,Hyundai,Elantra,16995.0,83529.0,Toronto,15,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 15",32234.972459639128
250,252,2020,Ram,1500,56999.0,14600.0,Toronto,17,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 17",32234.972459639128
251,253,2020,Nissan,Murano,38490.0,746.0,Mono,67,"Mono, Ontario","Mono, Dufferin County, Central Ontario, Ontario, Canada","(43.9462199, -80.1042319, 0.0)",43.946219899999996,-80.1042319,0.0,"Mono, 67",29048.68
252,254,2017,Mercedes-Benz,GLE-Class,37800.0,92836.0,North York,16,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 16",42238.37160120846
256,258,2019,Volkswagen,Golf,23999.0,23786.0,Toronto,14,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 14",32234.972459639128
258,260,2018,Mazda,CX-3,17900.0,19348.0,Toronto,7,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 7",32234.972459639128
259,261,2015,Ram,Promaster,15995.0,107521.0,Hamilton,55,"Hamilton, Ontario","Hamilton, Golden Horseshoe, Ontario, L8P 0B3, Canada","(43.2560802, -79.8728583, 0.0)",43.2560802,-79.8728583,0.0,"Hamilton, 55",26965.2421875
260,262,2016,Volkswagen,Jetta,12750.0,84998.0,Toronto,16,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 16",32234.972459639128
261,263,2013,Kia,Rio,5200.0,174900.0,Etobicoke,10,"Etobicoke, Ontario","Etobicoke, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada","(43.6435559, -79.5656326, 0.0)",43.6435559,-79.56563259999999,0.0,"Etobicoke, 10",30464.85496183206
262,264,2019,Audi,A4,37995.0,25445.0,Brampton,33,"Brampton, Ontario","Brampton, Peel Region, Golden Horseshoe, Ontario, Canada","(43.6858146, -79.7599337, 0.0)",43.6858146,-79.7599337,0.0,"Brampton, 33",31978.789743589743
263,265,2017,Volkswagen,Golf,15955.0,46101.0,Oakville,39,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 39",37314.167272727274
264,266,2020,Buick,Enclave,56291.0,10.0,Toronto,12,"Toronto, Ontario","Toronto, Golden Horseshoe, Ontario, M5H 2N2, Canada","(43.6534817, -79.3839347, 0.0)",43.6534817,-79.38393470000001,0.0,"Toronto, 12",32234.972459639128
265,267,2019,Mazda,CX-5,36650.0,17656.0,Scarborough,13,"Scarborough, Ontario","Scarborough, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4N7, Canada","(43.773077, -79.257774, 0.0)",43.773077,-79.257774,0.0,"Scarborough, 13",23342.97272727273
266,268,2016,Chevrolet,Malibu,12988.0,67711.0,Burlington,45,"Burlington, Ontario","Burlington, Halton Region, Golden Horseshoe, Ontario, Canada","(43.3248924, -79.7966835, 0.0)",43.3248924,-79.7966835,0.0,"Burlington, 45",34201.60144927536
267,269,2019,Audi,A4,49900.0,11043.0,Oakville,37,"Oakville, Ontario","Oakville, Halton Region, Golden Horseshoe, Ontario, Canada","(43.447436, -79.666672, 0.0)",43.447435999999996,-79.66667199999999,0.0,"Oakville, 37",37314.167272727274
268,270,2016,Land,Rover,28995.0,94276.0,North York,15,"North York, Ontario","North York, Toronto, Golden Horseshoe, Ontario, Canada","(43.7543263, -79.44911696639593, 0.0)",43.754326299999995,-79.44911696639593,0.0,"North York, 15",42238.37160120846
269,271,2019,Nissan,Rogue,27444.0,23341.0,Stoney Creek,56,"Stoney Creek, Ontario","Stoney Creek, Hamilton, Golden Horseshoe, Ontario, L8G 3P1, Canada","(43.2167722, -79.7567508, 0.0)",43.2167722,-79.75675079999999,0.0,"Stoney Creek, 56",24200.35135135135
